Date,Price,Open,High,Low,Vol.,Change %
2007-05-09,4079.3,4077.25,4087.8,4030.55,65.55M,0.0006
2007-05-08,4077.0,4111.25,4136.05,4066.4,71.94M,-0.0083
2007-05-07,4111.15,4117.5,4157.65,4103.6,62.92M,-0.0015
2007-05-04,4117.35,4168.9,4180.9,4109.7,67.37M,-0.0081
2007-05-03,4150.85,4089.45,4161.2,4080.75,79.37M,0.0154
2007-04-30,4087.9,4081.6,4096.9,4028.9,74.10M,0.0011
2007-04-27,4083.5,4182.0,4182.0,4074.3,83.11M,-0.0226
2007-04-26,4177.85,4170.05,4217.9,4143.25,111.62M,0.0025
2007-04-25,4167.3,4134.25,4173.3,4114.35,96.19M,0.0062
2007-04-24,4141.8,4085.1,4162.15,4057.7,101.66M,0.0139
2007-04-23,4085.1,4083.55,4122.35,4075.2,85.68M,0.0004
2007-04-20,4083.55,4000.25,4090.05,3995.5,96.49M,0.0215
2007-04-19,3997.65,3998.5,4011.0,3933.35,75.74M,-0.0035
2007-04-18,4011.6,3989.6,4039.25,3981.75,73.77M,0.0067
2007-04-17,3984.95,4014.4,4030.0,3976.25,83.03M,-0.0071
2007-04-16,4013.35,3920.5,4016.8,3920.5,85.02M,0.0245
2007-04-13,3917.35,3830.35,3924.55,3828.45,89.06M,0.0228
2007-04-12,3829.85,3861.85,3861.85,3811.25,69.27M,-0.0085
2007-04-11,3862.65,3848.35,3876.35,3844.75,89.11M,0.0038
2007-04-10,3848.15,3844.15,3858.35,3819.3,77.79M,0.0012
2007-04-09,3843.5,3752.9,3850.9,3747.25,65.50M,0.0244
2007-04-05,3752.0,3735.2,3771.45,3709.15,75.32M,0.005
2007-04-04,3733.25,3689.75,3751.4,3689.75,73.93M,0.0115
2007-04-03,3690.65,3633.85,3703.05,3632.2,63.21M,0.0157
2007-04-02,3633.6,3820.0,3820.0,3617.0,74.49M,-0.0492
2007-03-30,3821.55,3788.85,3832.2,3785.3,75.88M,0.0062
2007-03-29,3798.1,3759.15,3805.85,3750.35,106.71M,0.0098
2007-03-28,3761.1,3818.75,3830.3,3752.95,78.53M,-0.0154
2007-03-26,3819.95,3863.45,3885.45,3768.25,66.32M,-0.0106
2007-03-23,3861.05,3876.75,3901.75,3850.8,85.38M,-0.0038
2007-03-22,3875.9,3764.5,3881.0,3764.5,89.00M,0.0296
2007-03-21,3764.55,3697.7,3771.2,3680.6,72.87M,0.0181
2007-03-20,3697.6,3680.35,3725.0,3676.65,69.48M,0.0051
2007-03-19,3678.9,3611.3,3683.35,3602.85,45.71M,0.0195
2007-03-16,3608.55,3639.35,3683.6,3573.85,60.52M,-0.0096
2007-03-15,3643.6,3644.9,3711.05,3630.55,73.33M,0.0007
2007-03-14,3641.1,3768.4,3768.4,3623.0,82.02M,-0.0343
2007-03-13,3770.55,3735.25,3775.85,3717.15,76.58M,0.0096
2007-03-12,3734.6,3717.45,3781.45,3713.9,89.73M,0.0045
2007-03-09,3718.0,3761.85,3795.7,3684.25,114.55M,-0.0116
2007-03-08,3761.65,3627.25,3779.5,3626.8,100.82M,0.0372
2007-03-07,3626.85,3661.55,3714.15,3568.55,92.65M,-0.0079
2007-03-06,3655.65,3577.15,3679.15,3576.65,94.56M,0.0221
2007-03-05,3576.5,3726.5,3726.65,3554.5,110.23M,-0.0403
2007-03-02,3726.75,3811.65,3842.05,3711.05,96.44M,-0.0222
2007-03-01,3811.2,3745.4,3818.75,3718.15,108.27M,0.0176
2007-02-28,3745.3,3893.4,3893.4,3674.85,142.56M,-0.0382
2007-02-27,3893.9,3948.05,3958.0,3873.85,75.81M,-0.0122
2007-02-26,3942.0,3939.1,3958.9,3856.7,85.99M,0.0008
2007-02-23,3938.95,4046.0,4065.45,3918.2,91.14M,-0.025
2007-02-22,4040.0,4096.65,4126.9,4023.15,120.63M,-0.0137
2007-02-21,4096.2,4107.15,4132.8,4080.9,72.02M,-0.0026
2007-02-20,4106.95,4164.85,4175.45,4099.55,63.12M,-0.0138
2007-02-19,4164.55,4149.25,4177.7,4149.25,59.42M,0.0044
2007-02-15,4146.2,4046.8,4155.7,4046.8,76.58M,0.0245
2007-02-14,4047.1,4044.9,4057.35,3965.2,81.14M,0.0006
2007-02-13,4044.55,4069.1,4132.7,3998.3,97.84M,-0.0034
2007-02-12,4058.3,4187.2,4187.2,4044.35,91.39M,-0.0308
2007-02-09,4187.4,4223.5,4239.2,4171.8,64.63M,-0.0085
2007-02-08,4223.4,4232.0,4245.3,4188.45,69.43M,-0.0002
2007-02-07,4224.25,4198.2,4232.3,4192.85,66.59M,0.0068
2007-02-06,4195.9,4216.55,4228.15,4186.15,63.99M,-0.0046
2007-02-05,4215.35,4193.15,4219.0,4170.0,61.38M,0.0076
2007-02-02,4183.5,4140.2,4198.7,4132.95,92.51M,0.0112
2007-02-01,4137.2,4083.4,4141.6,4081.1,72.95M,0.0133
2007-01-31,4082.7,4123.85,4137.85,4068.55,114.99M,-0.0101
2007-01-29,4124.45,4148.4,4167.15,4115.75,93.76M,-0.0056
2007-01-25,4147.7,4092.05,4157.95,4090.1,129.98M,0.0141
2007-01-24,4089.9,4066.6,4098.25,4065.75,87.86M,0.0059
2007-01-23,4066.1,4102.65,4105.1,4056.45,79.68M,-0.0089
2007-01-22,4102.45,4089.6,4114.5,4069.95,63.74M,0.003
2007-01-19,4090.15,4126.0,4137.15,4058.35,85.56M,-0.0046
2007-01-18,4109.05,4075.2,4140.25,4075.2,74.49M,0.008
2007-01-17,4076.45,4084.9,4096.75,4071.55,58.85M,-0.001
2007-01-16,4080.5,4090.7,4107.45,4067.9,57.53M,0.0005
2007-01-15,4078.4,4052.85,4099.65,4052.4,81.53M,0.0064
2007-01-12,4052.45,3944.55,4059.15,3944.55,80.31M,0.028
2007-01-11,3942.25,3852.15,3953.1,3833.6,78.77M,0.0239
2007-01-10,3850.3,3910.95,3911.95,3841.7,68.21M,-0.0156
2007-01-09,3911.4,3933.3,3963.75,3890.75,65.32M,-0.0056
2007-01-08,3933.4,3983.3,3987.45,3913.0,62.68M,-0.0126
2007-01-05,3983.4,3990.15,4011.45,3969.65,68.60M,-0.0014
2007-01-04,3988.8,4027.3,4041.0,3979.8,67.10M,-0.0088
2007-01-03,4024.05,4007.7,4029.8,3985.0,63.83M,0.0042
2007-01-02,4007.4,3966.25,4016.65,3964.95,40.79M,0.0103
2006-12-29,3966.4,3971.65,3991.6,3960.45,46.46M,-0.001
2006-12-28,3970.55,3974.2,3997.35,3961.95,82.84M,-0.0009
2006-12-27,3974.25,3942.75,3986.75,3937.7,54.70M,0.0086
2006-12-26,3940.5,3871.3,3946.1,3870.45,45.45M,0.0179
2006-12-22,3871.15,3834.9,3880.15,3823.4,50.85M,0.0098
2006-12-21,3833.5,3814.75,3851.2,3768.8,57.30M,0.0047
2006-12-20,3815.55,3832.15,3886.1,3787.55,81.92M,-0.0043
2006-12-19,3832.0,3928.85,3931.9,3783.45,75.19M,-0.0246
2006-12-18,3928.75,3888.2,3934.0,3828.15,72.04M,0.0103
2006-12-15,3888.65,3849.6,3908.45,3845.45,90.96M,0.0119
2006-12-14,3843.05,3765.7,3855.05,3763.5,72.36M,0.0207
2006-12-13,3765.2,3716.75,3777.6,3657.65,93.07M,0.013
2006-12-12,3716.9,3849.1,3861.25,3661.6,103.19M,-0.0344
2006-12-11,3849.5,3961.9,3965.05,3798.3,77.13M,-0.0284
2006-12-08,3962.0,4015.75,4046.85,3948.7,53.68M,-0.0133
2006-12-07,4015.35,4015.0,4027.7,4001.4,52.64M,-0.0001
2006-12-06,4015.95,4016.0,4036.2,3982.5,65.43M,0.0
2006-12-05,4015.75,4001.25,4033.2,4001.25,64.66M,0.0037
2006-12-04,4001.0,4002.4,4015.25,3991.55,53.82M,0.0009
2006-12-01,3997.6,3955.7,4001.3,3953.95,58.09M,0.0109
2006-11-30,3954.5,3929.4,3973.0,3929.4,92.62M,0.0067
2006-11-29,3928.2,3922.5,3952.4,3920.0,59.75M,0.0016
2006-11-28,3921.75,3966.0,3966.0,3911.55,59.71M,-0.0119
2006-11-27,3968.9,3974.95,3974.95,3948.85,48.83M,0.0046
2006-11-24,3950.85,3945.45,3965.8,3935.3,67.03M,0.0014
2006-11-23,3945.45,3955.3,3976.8,3933.7,64.56M,-0.0024
2006-11-22,3954.75,3918.3,3960.0,3909.6,75.05M,0.0093
2006-11-21,3918.25,3859.5,3921.7,3856.75,67.08M,0.0161
2006-11-20,3856.15,3852.65,3866.95,3794.3,83.24M,0.0009
2006-11-17,3852.8,3877.0,3891.85,3835.7,77.63M,-0.0062
2006-11-16,3876.85,3876.4,3900.4,3863.85,79.98M,0.0001
2006-11-15,3876.3,3865.95,3888.8,3838.25,68.56M,0.0027
2006-11-14,3865.9,3862.0,3883.0,3850.75,68.08M,0.0019
2006-11-13,3858.75,3834.8,3862.05,3834.0,55.67M,0.0063
2006-11-10,3834.75,3796.05,3842.4,3785.4,70.38M,0.0101
2006-11-09,3796.4,3777.8,3808.2,3769.8,71.62M,0.0051
2006-11-08,3777.3,3799.2,3809.95,3737.2,81.19M,-0.0056
2006-11-07,3798.75,3812.15,3840.45,3789.4,71.44M,-0.0028
2006-11-06,3809.25,3804.75,3822.4,3798.25,68.78M,0.001
2006-11-03,3805.35,3793.05,3809.65,3771.0,61.16M,0.0037
2006-11-02,3791.2,3769.4,3805.5,3761.9,57.71M,0.0064
2006-11-01,3767.05,3744.1,3777.7,3737.0,70.55M,0.0061
2006-10-31,3744.1,3770.5,3782.85,3726.75,87.73M,-0.0066
2006-10-30,3769.1,3739.35,3776.05,3719.45,85.37M,0.008
2006-10-27,3739.35,3676.85,3747.35,3674.8,80.86M,0.0168
2006-10-26,3677.55,3656.2,3686.85,3651.2,97.31M,0.0055
2006-10-23,3657.3,3683.4,3690.85,3651.2,45.31M,-0.0071
2006-10-21,3683.5,3680.85,3708.4,3662.85,-,0.0018
2006-10-20,3676.85,3678.75,3714.25,3665.5,71.91M,-0.0003
2006-10-19,3677.8,3711.1,3726.95,3655.05,87.37M,-0.0089
2006-10-18,3710.65,3715.2,3727.0,3701.3,98.32M,-0.0012
2006-10-17,3715.0,3726.4,3742.5,3691.35,72.71M,-0.0024
2006-10-16,3723.95,3668.9,3729.7,3668.9,74.44M,0.013
2006-10-13,3676.05,3621.65,3682.35,3621.65,77.58M,0.0152
2006-10-12,3621.05,3562.55,3626.8,3545.95,67.08M,0.0176
2006-10-11,3558.55,3581.55,3614.5,3544.25,64.73M,-0.0035
2006-10-10,3571.05,3567.45,3597.2,3563.1,61.18M,0.0011
2006-10-09,3567.15,3570.05,3585.35,3540.45,52.25M,-0.0007
2006-10-06,3569.7,3565.45,3583.75,3560.9,83.45M,0.0013
2006-10-05,3564.9,3515.6,3574.95,3515.6,74.90M,0.0141
2006-10-04,3515.35,3570.95,3580.05,3508.65,68.28M,-0.0152
2006-10-03,3569.6,3588.95,3606.2,3561.7,55.66M,-0.0052
2006-09-29,3588.4,3572.15,3599.8,3564.7,58.34M,0.0047
2006-09-28,3571.75,3579.95,3589.3,3560.75,82.60M,-0.0021
2006-09-27,3579.3,3571.75,3603.7,3568.4,65.27M,0.0021
2006-09-26,3571.75,3523.7,3576.75,3517.15,67.28M,0.0137
2006-09-25,3523.45,3545.1,3568.65,3514.85,59.72M,-0.0058
2006-09-22,3544.05,3554.05,3562.45,3525.4,60.15M,-0.0025
2006-09-21,3553.05,3506.7,3556.35,3506.7,65.97M,0.0143
2006-09-20,3502.8,3457.85,3509.85,3419.75,62.44M,0.0131
2006-09-19,3457.35,3493.5,3514.95,3438.8,69.74M,-0.0101
2006-09-18,3492.75,3478.65,3506.2,3478.4,60.73M,0.0041
2006-09-15,3478.6,3471.65,3487.45,3434.55,71.32M,0.002
2006-09-14,3471.6,3454.6,3484.0,3454.6,68.36M,0.0049
2006-09-13,3454.55,3389.85,3470.65,3389.8,71.10M,0.0191
2006-09-12,3389.9,3363.3,3395.05,3328.45,80.29M,0.0071
2006-09-11,3366.15,3470.35,3486.65,3351.3,77.97M,-0.0303
2006-09-08,3471.45,3454.65,3477.95,3442.85,75.30M,0.0049
2006-09-07,3454.55,3477.15,3478.85,3438.8,61.58M,-0.0065
2006-09-06,3477.25,3474.4,3490.7,3465.8,64.63M,0.001
2006-09-05,3473.75,3471.4,3488.6,3457.9,49.64M,-0.0009
2006-09-04,3476.85,3435.55,3483.1,3435.55,55.80M,0.0121
2006-09-01,3435.45,3414.0,3439.5,3402.9,69.84M,0.0063
2006-08-31,3413.9,3404.5,3452.3,3403.65,98.62M,-0.0048
2006-08-30,3430.35,3425.8,3440.2,3407.75,61.67M,0.0014
2006-08-29,3425.7,3405.05,3434.95,3396.1,60.67M,0.0072
2006-08-28,3401.1,3386.0,3405.3,3377.75,46.75M,0.0045
2006-08-25,3385.95,3368.55,3402.7,3368.55,68.46M,0.0046
2006-08-24,3370.4,3336.65,3379.55,3304.85,70.80M,0.0104
2006-08-23,3335.8,3363.6,3369.65,3325.1,52.06M,-0.0086
2006-08-22,3364.6,3369.6,3398.35,3351.5,58.62M,-0.0004
2006-08-21,3366.0,3356.8,3374.9,3332.9,48.94M,0.0028
2006-08-18,3356.75,3354.5,3366.25,3332.2,57.03M,0.0008
2006-08-17,3353.9,3359.7,3385.15,3328.6,72.57M,-0.0006
2006-08-16,3356.05,3314.75,3377.1,3314.75,69.20M,0.013
2006-08-14,3313.1,3274.95,3317.8,3269.15,51.60M,0.0118
2006-08-11,3274.35,3260.05,3286.5,3236.95,63.50M,0.0044
2006-08-10,3260.1,3254.6,3274.75,3229.45,59.29M,0.0017
2006-08-09,3254.6,3211.55,3267.2,3187.85,71.78M,0.0131
2006-08-08,3212.4,3151.55,3216.75,3151.55,52.27M,0.0195
2006-08-07,3151.1,3176.7,3178.5,3142.55,50.26M,-0.0081
2006-08-04,3176.75,3189.7,3228.15,3161.8,69.53M,-0.0042
2006-08-03,3190.0,3182.55,3234.25,3175.15,69.09M,0.0025
2006-08-02,3182.1,3129.45,3187.85,3127.9,55.48M,0.0109
2006-08-01,3147.8,3128.2,3154.7,3113.6,57.03M,0.0015
2006-07-31,3143.2,3131.35,3179.7,3110.6,61.68M,0.004
2006-07-28,3130.8,3158.0,3168.5,3109.45,81.28M,-0.008
2006-07-27,3156.15,3109.85,3167.1,3109.85,106.69M,0.0148
2006-07-26,3110.15,3040.45,3121.4,3022.7,77.14M,0.0229
2006-07-25,3040.5,2989.5,3046.95,2987.15,70.65M,0.0183
2006-07-24,2985.85,2944.9,2996.65,2878.25,78.14M,0.0139
2006-07-21,2945.0,3025.1,3029.1,2930.15,74.88M,-0.0258
2006-07-20,3023.05,2943.65,3041.25,2943.65,77.71M,0.0308
2006-07-19,2932.75,2995.85,3045.35,2919.95,79.09M,-0.0203
2006-07-18,2993.65,3007.15,3038.25,2967.95,70.49M,-0.0046
2006-07-17,3007.55,3123.65,3125.1,2999.35,60.05M,-0.0371
2006-07-14,3123.35,3166.25,3166.25,3089.55,61.51M,-0.0145
2006-07-13,3169.3,3196.3,3208.85,3148.95,81.62M,-0.0083
2006-07-12,3195.9,3124.95,3201.35,3078.25,93.62M,0.0256
2006-07-11,3116.15,3145.3,3146.0,3100.4,66.34M,-0.0082
2006-07-10,3142.0,3077.1,3147.7,3064.1,65.28M,0.0215
2006-07-07,3075.85,3157.95,3193.1,3056.3,90.06M,-0.0255
2006-07-06,3156.4,3197.5,3197.5,3138.4,74.89M,-0.0127
2006-07-05,3197.1,3136.95,3201.2,3121.8,90.42M,0.0186
2006-07-04,3138.65,3151.05,3177.4,3130.3,66.68M,-0.0039
2006-07-03,3150.95,3128.75,3160.35,3114.85,66.60M,0.0073
2006-06-30,3128.2,2993.5,3134.15,2993.5,98.68M,0.0435
2006-06-29,2997.9,2982.9,3049.25,2982.9,110.79M,0.0056
2006-06-28,2981.1,2982.2,3003.65,2909.6,84.90M,-0.0005
2006-06-27,2982.45,2943.6,3004.15,2899.25,116.75M,0.0133
2006-06-26,2943.2,3051.8,3059.85,2928.0,87.44M,-0.0351
2006-06-25,3050.3,3043.15,3083.0,3035.95,12.07M,0.0025
2006-06-23,3042.7,2993.55,3063.2,2920.2,86.90M,0.016
2006-06-22,2994.75,2923.75,3017.65,2923.75,81.03M,0.0244
2006-06-21,2923.45,2861.4,2930.8,2836.4,81.73M,0.0217
2006-06-20,2861.3,2919.0,2919.0,2837.45,85.07M,-0.0191
2006-06-19,2916.9,2892.0,2932.9,2846.5,75.18M,0.0092
2006-06-16,2890.35,2799.85,2960.15,2799.85,117.62M,0.0327
2006-06-15,2798.8,2634.1,2814.15,2634.1,88.84M,0.0631
2006-06-14,2632.8,2665.05,2767.75,2595.65,98.86M,-0.0115
2006-06-13,2663.3,2773.6,2773.6,2638.1,85.46M,-0.0409
2006-06-12,2776.85,2867.65,2877.8,2761.85,78.19M,-0.0312
2006-06-09,2866.3,2721.2,2875.75,2707.85,101.50M,0.0521
2006-06-08,2724.35,2856.9,2859.4,2683.2,133.61M,-0.0476
2006-06-07,2860.45,2935.25,2956.9,2819.45,122.68M,-0.0262
2006-06-06,2937.3,3015.05,3015.05,2910.3,98.82M,-0.0263
2006-06-05,3016.65,3092.6,3125.4,3006.4,88.21M,-0.0242
2006-06-02,3091.35,2961.5,3099.35,2940.2,106.18M,0.0436
2006-06-01,2962.25,3072.55,3130.0,2936.6,112.88M,-0.0354
2006-05-31,3071.05,3181.95,3181.95,2972.9,119.37M,-0.0359
2006-05-30,3185.3,3215.5,3252.1,3167.05,69.35M,-0.0092
2006-05-29,3214.9,3207.25,3255.25,3193.15,73.01M,0.0017
2006-05-26,3209.6,3177.7,3277.95,3177.7,105.52M,0.01
2006-05-25,3177.7,3114.7,3198.35,3012.95,154.24M,0.0199
2006-05-24,3115.55,3203.5,3249.75,3091.6,134.54M,-0.0262
2006-05-23,3199.35,3068.6,3221.05,2997.35,114.89M,0.0383
2006-05-22,3081.35,3254.3,3313.9,2896.4,145.30M,-0.051
2006-05-19,3246.9,3391.85,3493.05,3205.25,143.37M,-0.0419
2006-05-18,3388.9,3636.45,3636.45,3365.9,137.04M,-0.0677
2006-05-17,3635.1,3525.05,3641.85,3525.05,99.89M,0.0317
2006-05-16,3523.3,3502.95,3543.5,3382.4,139.75M,0.0058
2006-05-15,3502.95,3651.0,3653.0,3482.85,125.34M,-0.0403
2006-05-12,3650.05,3704.15,3704.15,3633.85,94.03M,-0.0138
2006-05-11,3701.05,3755.8,3774.15,3687.9,77.73M,-0.0142
2006-05-10,3754.25,3720.75,3758.05,3717.25,93.51M,0.0091
2006-05-09,3720.55,3694.65,3725.4,3655.65,83.89M,0.0074
2006-05-08,3693.15,3668.65,3708.55,3668.65,70.29M,0.008
2006-05-05,3663.95,3649.45,3676.55,3639.55,106.75M,0.0043
2006-05-04,3648.4,3630.65,3674.5,3621.55,100.11M,0.0039
2006-05-03,3634.25,3604.4,3640.8,3581.4,95.59M,0.008
2006-05-02,3605.45,3557.55,3622.05,3556.9,108.35M,0.0135
2006-04-29,3557.6,3508.35,3565.75,3508.35,-,0.014
2006-04-28,3508.35,3507.45,3517.65,3342.85,108.82M,0.0001
2006-04-27,3508.1,3554.7,3598.95,3492.75,148.89M,-0.0134
2006-04-26,3555.75,3462.65,3562.3,3454.1,90.64M,0.0269
2006-04-25,3462.65,3548.8,3552.65,3433.55,83.49M,-0.0243
2006-04-24,3548.9,3572.8,3585.35,3536.3,90.79M,-0.0068
2006-04-21,3573.05,3576.75,3592.75,3517.1,133.26M,-0.0001
2006-04-20,3573.5,3539.8,3578.35,3527.25,113.70M,0.0106
2006-04-19,3535.85,3523.65,3570.5,3502.75,119.07M,0.005
2006-04-18,3518.1,3429.0,3521.95,3429.0,103.92M,0.0271
2006-04-17,3425.15,3342.15,3433.65,3342.15,94.14M,0.0238
2006-04-13,3345.5,3380.4,3391.05,3290.35,129.12M,-0.0102
2006-04-12,3380.0,3479.1,3484.65,3366.75,124.25M,-0.0283
2006-04-10,3478.45,3455.0,3489.05,3430.4,104.98M,0.0068
2006-04-07,3454.8,3525.6,3555.5,3445.9,137.09M,-0.016
2006-04-05,3510.9,3483.15,3513.95,3483.15,79.38M,0.008
2006-04-04,3483.15,3473.1,3508.25,3463.85,91.64M,0.0028
2006-04-03,3473.3,3403.15,3478.25,3402.45,73.25M,0.0208
2006-03-31,3402.55,3420.55,3425.45,3381.9,93.48M,-0.0048
2006-03-30,3418.95,3354.25,3433.85,3354.25,146.86M,0.0193
2006-03-29,3354.2,3324.85,3359.8,3324.8,97.38M,0.0088
2006-03-28,3325.0,3321.45,3344.5,3311.85,96.28M,0.001
2006-03-27,3321.65,3283.4,3327.05,3280.8,116.36M,0.0128
2006-03-24,3279.8,3247.15,3286.2,3242.6,127.06M,0.0101
2006-03-23,3247.15,3240.85,3265.6,3225.2,119.52M,0.0022
2006-03-22,3240.15,3263.35,3267.95,3221.95,82.46M,-0.0068
2006-03-21,3262.3,3264.65,3292.15,3247.25,88.11M,-0.001
2006-03-20,3265.65,3234.2,3268.25,3234.2,74.74M,0.0098
2006-03-17,3234.05,3226.9,3258.3,3226.9,84.41M,0.0023
2006-03-16,3226.6,3197.3,3230.4,3196.95,85.10M,0.0098
2006-03-14,3195.35,3197.2,3223.45,3184.05,80.72M,-0.0023
2006-03-13,3202.65,3184.1,3221.3,3174.05,71.71M,0.0059
2006-03-10,3183.9,3129.05,3189.35,3128.6,87.82M,0.0175
2006-03-09,3129.1,3116.75,3132.65,3069.85,91.56M,0.004
2006-03-08,3116.7,3183.45,3187.5,3107.9,104.39M,-0.0208
2006-03-07,3182.8,3190.45,3192.95,3166.75,85.34M,-0.0024
2006-03-06,3190.4,3147.25,3194.0,3147.2,70.23M,0.0137
2006-03-03,3147.35,3151.3,3167.2,3132.6,68.56M,-0.0011
2006-03-02,3150.7,3124.25,3170.35,3124.25,117.84M,0.0088
2006-03-01,3123.1,3074.6,3127.25,3064.0,96.24M,0.0157
2006-02-28,3074.7,3067.9,3090.3,3031.8,101.52M,0.0024
2006-02-27,3067.45,3050.3,3070.35,3050.3,53.58M,0.0057
2006-02-24,3050.05,3061.7,3072.0,3041.6,61.84M,-0.0039
2006-02-23,3062.1,3050.85,3078.4,3050.85,108.54M,0.0037
2006-02-22,3050.8,3035.65,3055.65,3032.5,56.29M,0.005
2006-02-21,3035.5,3008.55,3042.05,3008.55,59.63M,0.0099
2006-02-20,3005.85,2982.35,3010.65,2955.85,61.70M,0.0082
2006-02-17,2981.5,3021.65,3038.8,2976.7,80.25M,-0.0133
2006-02-16,3021.6,3023.1,3036.65,3013.7,77.74M,-0.0002
2006-02-15,3022.2,3001.4,3048.8,2995.3,90.34M,0.0015
2006-02-14,3017.55,3040.25,3051.7,3009.9,86.85M,-0.0078
2006-02-13,3041.15,3026.15,3042.75,3018.5,66.17M,0.0045
2006-02-10,3027.55,3009.15,3031.75,3009.1,77.23M,0.0062
2006-02-08,3008.95,3018.2,3021.25,2984.9,72.21M,-0.0037
2006-02-07,3020.1,3001.15,3025.1,2991.25,84.82M,0.0065
2006-02-06,3000.45,2940.95,3009.45,2928.1,70.48M,0.0204
2006-02-03,2940.6,2968.1,2973.9,2931.85,62.88M,-0.009
2006-02-02,2967.45,2972.2,2997.25,2957.55,80.52M,-0.0014
2006-02-01,2971.55,3001.3,3011.05,2960.9,87.16M,-0.0098
2006-01-31,3001.1,2968.95,3005.1,2968.85,74.30M,0.0089
2006-01-30,2974.5,2983.3,3002.2,2963.65,99.40M,-0.0028
2006-01-27,2982.75,2941.9,2989.7,2941.9,115.08M,0.0144
2006-01-25,2940.35,2908.75,2949.1,2871.25,97.13M,0.0111
2006-01-24,2908.0,2886.35,2914.25,2885.75,67.19M,0.0083
2006-01-23,2884.05,2900.3,2900.3,2870.95,65.13M,-0.0058
2006-01-20,2900.95,2870.8,2912.8,2870.8,73.70M,0.0105
2006-01-19,2870.85,2811.1,2875.95,2811.1,69.43M,0.0219
2006-01-18,2809.2,2809.9,2840.1,2783.85,119.05M,-0.007
2006-01-17,2829.1,2833.8,2861.25,2820.65,95.10M,-0.0014
2006-01-16,2833.1,2851.35,2855.7,2824.05,57.83M,-0.0061
2006-01-13,2850.55,2851.4,2878.35,2846.7,66.17M,-0.0001
2006-01-12,2850.7,2869.35,2869.35,2824.0,92.18M,-0.007
2006-01-10,2870.8,2910.15,2913.05,2865.6,71.12M,-0.0135
2006-01-09,2910.1,2913.35,2927.25,2898.25,74.82M,-0.0013
2006-01-06,2914.0,2899.85,2921.7,2877.25,83.35M,0.0049
2006-01-05,2899.85,2904.45,2916.2,2884.8,70.08M,-0.0016
2006-01-04,2904.4,2883.0,2909.35,2883.0,82.02M,0.0073
2006-01-03,2883.35,2835.95,2887.2,2832.05,56.92M,0.0167
2006-01-02,2835.95,2836.8,2849.45,2825.4,51.92M,-0.0002
2005-12-30,2836.55,2823.95,2845.55,2812.75,76.05M,0.0052
2005-12-29,2821.95,2792.75,2829.4,2792.75,79.24M,0.01
2005-12-28,2794.05,2806.8,2824.3,2780.0,73.93M,-0.0042
2005-12-27,2805.9,2746.25,2812.6,2725.7,58.76M,0.0205
2005-12-26,2749.6,2804.3,2804.3,2741.8,57.49M,-0.0197
2005-12-23,2804.85,2835.7,2857.0,2799.7,65.18M,-0.0107
2005-12-22,2835.25,2826.7,2846.65,2818.65,66.79M,0.0044
2005-12-21,2822.9,2826.45,2847.3,2799.45,123.43M,-0.0012
2005-12-20,2826.2,2843.15,2853.1,2815.2,74.98M,-0.0058
2005-12-19,2842.6,2808.35,2846.0,2803.45,77.02M,0.0115
2005-12-16,2810.15,2778.65,2814.9,2766.5,88.27M,0.0114
2005-12-15,2778.55,2805.2,2821.5,2763.35,92.70M,-0.0093
2005-12-14,2804.55,2812.8,2825.65,2788.3,122.65M,-0.0028
2005-12-13,2812.3,2776.8,2815.3,2764.65,93.13M,0.013
2005-12-12,2776.2,2756.4,2789.35,2756.4,75.29M,0.0072
2005-12-09,2756.45,2706.75,2761.1,2698.0,76.48M,0.0184
2005-12-08,2706.7,2694.95,2711.6,2673.5,70.17M,0.0051
2005-12-07,2693.0,2662.3,2697.1,2662.3,66.55M,0.0115
2005-12-06,2662.3,2661.4,2694.4,2647.35,56.61M,0.0007
2005-12-05,2660.5,2697.6,2710.65,2654.35,62.68M,-0.0139
2005-12-02,2697.95,2699.55,2730.7,2691.5,79.80M,-0.0004
2005-12-01,2698.95,2651.6,2705.0,2641.95,74.05M,0.0176
2005-11-30,2652.25,2698.1,2727.05,2647.1,82.03M,-0.0171
2005-11-29,2698.3,2712.35,2713.9,2679.9,78.58M,-0.0051
2005-11-28,2712.0,2683.6,2717.15,2682.65,83.65M,0.0106
2005-11-26,2683.45,2664.85,2686.5,2664.7,25.54M,0.0072
2005-11-25,2664.3,2635.35,2668.9,2633.75,74.96M,0.0111
2005-11-24,2635.0,2608.9,2643.7,2608.7,98.40M,0.0101
2005-11-23,2608.6,2572.85,2613.4,2563.1,70.84M,0.0139
2005-11-22,2572.85,2603.25,2614.0,2567.05,67.63M,-0.0114
2005-11-21,2602.5,2620.1,2626.4,2591.75,74.80M,-0.0067
2005-11-18,2620.05,2604.0,2632.35,2595.15,81.69M,0.0062
2005-11-17,2603.95,2558.45,2608.85,2558.45,66.44M,0.0082
2005-11-16,2582.75,2559.45,2585.95,2559.45,59.71M,0.0094
2005-11-14,2558.7,2548.55,2576.95,2534.4,70.31M,0.0039
2005-11-11,2548.65,2500.85,2551.4,2500.85,72.47M,0.0192
2005-11-10,2500.7,2489.1,2504.75,2480.85,64.92M,0.0047
2005-11-09,2489.1,2493.1,2519.4,2475.7,73.90M,-0.0014
2005-11-08,2492.65,2463.65,2502.9,2460.0,79.72M,0.0126
